created_at,full_text,retweet_count,favorite_count,screen_name
Fri Apr 16 03:18:11 +0000 2021,RT @Benioff: When did morality become a political issue? CEOs have an obligation to do the right thing with their immense power as leaders…,146,0,Benioff
Fri Apr 16 03:17:53 +0000 2021,RT @planetlabs: “The @carbonmapper consortium is a novel multi-stakeholder partnership where each actor is an expert in their own domain th…,13,0,Benioff
Fri Apr 16 03:17:02 +0000 2021,RT @greg_asner: Excited to be working on the science that makes this mission come to life.,7,0,Benioff
Fri Apr 16 03:16:48 +0000 2021,RT @asnerlab: Announcing our new pioneering @carbonmapper program to help improve understanding of &amp; accelerate reductions in global methan…,7,0,Benioff
Fri Apr 16 03:15:53 +0000 2021,"RT @carbonmapper: In a first-of-its-kind public private partnership, @CarbonMapper, @AirResources, @CAgovernor, @NASAJPL, and @Planet team…",18,0,Benioff
Fri Apr 16 03:15:47 +0000 2021,RT @ClimateEnvoy: Public-private partnerships like @carbonmapper are the kinds of initiatives we need to further build more accurate and co…,66,0,Benioff
Fri Apr 16 02:38:19 +0000 2021,"RT @naina_bajekal: Proud to have worked with @elijahwolfson on our first climate issue of 2021, which explores the ways the climate crisis…",43,0,Benioff
Fri Apr 16 02:37:47 +0000 2021,"RT @ClimateAd: Climate is on the cover of @TIME, a magazine named after the thing we’re running out of. https://t.co/SQk1GzCjmz",731,0,Benioff
Fri Apr 16 02:36:49 +0000 2021,"RT @efelsenthal: For our new cover by @JustinWorland on how climate action will affect every corner of of society, the artist @redhongyi sp…",17,0,Benioff
Fri Apr 16 02:36:40 +0000 2021,"RT @SRuhle: Wow... weekly jobless claims almost 200k lower than last week!
576,000 - lowest since March 2020

We’re quickly shifting from a…",712,0,Benioff
Fri Apr 16 02:26:17 +0000 2021,RT @latimes: Staples Center is buzzing as fans are allowed return for the first time in 13 months. Before they can enter the arena for the…,66,0,Benioff
Fri Apr 16 02:25:41 +0000 2021,"RT @Benioff: Amen! ❤️
https://t.co/7gK8WwhSRf",9,0,Benioff
Fri Apr 16 02:24:42 +0000 2021,"RT @SRuhle: CEOs care about the success of their companies- 
Happy Customers + loyal employees = good biz

That is why they are speaking up…",48,0,Benioff
Fri Apr 16 02:22:40 +0000 2021,Laudato si'. ❤️🌎 https://t.co/wuezlwlDUP,14,73,Benioff
Fri Apr 16 02:14:34 +0000 2021,When did morality become a political issue? CEOs have an obligation to do the right thing with their immense power as leaders to improve the state of the world. It is indifference that is the core of sin. Business is the greatest platform for change. @TheEconomist wrong again.❤️ https://t.co/43kcGVdX80,146,1030,Benioff
Fri Apr 16 02:09:58 +0000 2021,"RT @Benioff: Climate Is Everything. 
@time https://t.co/NTntvDwChJ",56,0,Benioff
Fri Apr 16 02:09:48 +0000 2021,"RT @Benioff: 31 Years Of Vogue Today! 
❤️@Madonna! https://t.co/YVQeJIdGBZ",13,0,Benioff
Thu Apr 15 22:08:43 +0000 2021,"Amen! ❤️
https://t.co/7gK8WwhSRf",9,63,Benioff
Thu Apr 15 19:14:49 +0000 2021,RT @TIME: .@jeffreykluger: Why we should be spending more on space travel https://t.co/uO3HFmbaCJ,11,0,Benioff
Thu Apr 15 19:14:35 +0000 2021,RT @1t_org: @NikolaAlexandre of Shelterwood Collective &amp; Restoration Advisor @ConservationOrg encourages youth interested in becoming ecopr…,1,0,Benioff
Thu Apr 15 19:14:28 +0000 2021,"RT @1t_org: @dominiquesouris Co-founder @YouthClimateLab shares lessons learnt when she was just starting out.

""Don’t take yourself too se…",3,0,Benioff
Thu Apr 15 19:14:22 +0000 2021,"RT @1t_org: Live in one hour! We are at the  #IUCNGlobalYouthSummit.

We will be discussing how empower and accelerate a global youth ecopr…",5,0,Benioff
Thu Apr 15 19:12:14 +0000 2021,"RT @1t_org: Welcome to the #TrillionTrees Community, Longleaf Alliance!

Longleaf are pledging over 5.5 million trees, harnessing the power…",3,0,Benioff
Thu Apr 15 19:12:07 +0000 2021,RT @JadDaley: .@longleafbelief is leading one of the most ambitious &amp; successful forest restoration efforts in 🇺🇸 history. The payoff from…,6,0,Benioff
Thu Apr 15 18:55:11 +0000 2021,RT @TheGypsyRemains: @Benioff @planetlabs Bitcoin mining uses as much power as all installed solar generation on earth. How do we square th…,4,0,Benioff
Thu Apr 15 18:32:49 +0000 2021,@carlquintanilla https://t.co/0EwJt8f0kV,0,4,Benioff
Thu Apr 15 18:32:10 +0000 2021,"31 Years Of Vogue Today! 
❤️@Madonna! https://t.co/YVQeJIdGBZ",13,178,Benioff
Thu Apr 15 18:27:20 +0000 2021,"RT @JasonYanowitz: Jim Cramer sold 50% of his Bitcoin yesterday. 

“It was like trading phony money for real money.”

Say it ain’t so, @jim…",230,0,Benioff
Thu Apr 15 18:26:42 +0000 2021,"Know your carbon!  Congrats @planetlabs! ❤️🌎
https://t.co/OinzgGCGnS",3,41,Benioff
Thu Apr 15 18:23:46 +0000 2021,"RT @BBCAmos: “There's nothing more important right now than getting people on a common operating picture, to understand the crisis that we'…",30,0,Benioff
Thu Apr 15 18:19:06 +0000 2021,"Climate Is Everything. 
@time https://t.co/NTntvDwChJ",56,417,Benioff
Thu Apr 15 18:10:02 +0000 2021,"RT @TIME: Climate Is Everything: How the pandemic can lead us to a better, greener world https://t.co/AhHEIkksj6 https://t.co/uZuhljx6Jl",1170,0,Benioff
Thu Apr 15 18:09:51 +0000 2021,"RT @JustinWorland: The Pandemic Remade Every Corner of Society. Now It's  Climate's Turn

Recognition is growing that climate change is the…",1037,0,Benioff
Thu Apr 15 18:09:39 +0000 2021,RT @efelsenthal: Action on climate is not only necessary for the future of our lives and livelihood. It is the growth story of the 21st cen…,57,0,Benioff
Thu Apr 15 02:32:39 +0000 2021,RT @MCHammer: Yes !!! @Time 👏🏾 and Salute @Grayscale  #crypto,14,0,Benioff
Wed Apr 14 18:32:57 +0000 2021,RT @christinevans: When it comes to the politics of homlessness we ought to amplify the voices of doctors more than we do. #DoNoHarm  https…,7,0,Benioff
Wed Apr 14 03:27:35 +0000 2021,"RT @mashable: This solar-powered floating device can remove 110,000 pounds of plastic from rivers per day https://t.co/vgx22zDjtX",44,0,Benioff
Wed Apr 14 02:50:53 +0000 2021,Clever Meme from @elonmusk needed! 😇 https://t.co/phyHTufvUL,6,100,Benioff
Wed Apr 14 02:48:39 +0000 2021,RT @1800SPOILED: Nah they really got these robot police dogs in NYC. This is wild https://t.co/iG7CTPFevH,22208,0,Benioff
Tue Apr 13 22:29:18 +0000 2021,"RT @pink94109: We're creating the workplace of the future....now. Learn @Salesforce's global return to the office strategy, enabling Succes…",16,0,Benioff
Tue Apr 13 22:28:23 +0000 2021,RT @JuniperUponHill: Marianna joined our @WISFDCUG to talk about @salesforce_labs @appexchange Did you know that there is a dedicated page…,1,0,Benioff
Tue Apr 13 22:28:10 +0000 2021,RT @CopadoSolutions: Feeling those summer vibes yet? #Salesforce has a new release just around the corner.  @SalesforceBen shares the #Summ…,5,0,Benioff
Tue Apr 13 22:27:58 +0000 2021,"RT @salesforce: We're on a quest to save our trees! 🌲

Complete the Become a Tree Champion Quest to unlock tree donations with Plant-for-th…",13,0,Benioff
Tue Apr 13 22:27:28 +0000 2021,RT @tryqualified: Say hello to Qualified X: the next-generation conversational sales and marketing platform for Salesforce. Fresh new featu…,8,0,Benioff
Tue Apr 13 22:26:01 +0000 2021,"RT @OhanaMarky: I officially put in my two week notice for my current job today. Sad times, but I’m fully committed to learning Salesforce…",7,0,Benioff
Tue Apr 13 22:24:36 +0000 2021,"RT @JonErlichman: Value of $1,000 invested 5 years ago:

Ethereum: $273,716
Bitcoin: $148,194
Shopify: $41,662
AMD: $28,639
Etsy: $26,388
N…",4043,0,Benioff
Tue Apr 13 22:23:32 +0000 2021,RT @Benioff: Join us! @salesforcejobs⁩  https://t.co/kBkhWTCBbQ,10,0,Benioff
Tue Apr 13 22:20:42 +0000 2021,RT @MyrPressOffice: People 16 and Older Are Now Eligible to Receive the COVID-19 Vaccine in San Francisco - https://t.co/qGXy410GiO,64,0,Benioff
Tue Apr 13 22:20:29 +0000 2021,"RT @LondonBreed: Other counties are moving forward with vaccine eligibility and we want San Franciscans to have the same opportunity.

Ther…",240,0,Benioff
Tue Apr 13 21:51:09 +0000 2021,"RT @nxthompson: This morning I ran a 50k in Oregon in 3:04, setting the American record for men 45+. Very psyched about this. https://t.co/…",383,0,Benioff
Tue Apr 13 21:50:12 +0000 2021,RT @Benioff: The battle of the buck. @time https://t.co/2Oyr15QTRH,8,0,Benioff
Tue Apr 13 20:15:16 +0000 2021,The battle of the buck. @time https://t.co/2Oyr15QTRH,8,62,Benioff
Tue Apr 13 20:11:51 +0000 2021,RT @1life2live_SHIN: It’s TIME to hodl #Bitcoin https://t.co/akoM6CzJlo,23,0,Benioff
Tue Apr 13 20:11:47 +0000 2021,"RT @TheStreet: .@TIME Magazine joins $TSLA in holding #Bitcoin on its balance sheet, will make crypto education video series.
https://t.co/…",20,0,Benioff
Tue Apr 13 20:11:31 +0000 2021,"RT @sith_sou: $TSLA opened the floodgate. Time Magazine holds #Bitcoin on their balance sheet as well.

Who's gonna be announced next?

htt…",2,0,Benioff
Tue Apr 13 20:11:25 +0000 2021,RT @a_sklll: 📢 BREAKING: TIME magazine will reportedly hold Bitcoin on their balance sheet after entering into partnership with Grayscale o…,3,0,Benioff
Tue Apr 13 20:11:15 +0000 2021,"RT @siamakmasnavi: @DocumentingBTC Source:

https://t.co/7SsD3m8vL0",12,0,Benioff
Tue Apr 13 20:11:12 +0000 2021,"RT @DocumentingBTC: TIME magazine, the 98 year-old publication, plans to start HODLING #bitcoin on its balance sheet.",622,0,Benioff
Tue Apr 13 18:08:07 +0000 2021,Join us! @salesforcejobs⁩  https://t.co/kBkhWTCBbQ,10,103,Benioff
Tue Apr 13 17:54:30 +0000 2021,RT @SquawkCNBC: .@TIME is partnering with @Grayscale to produce a new education crypto video series and TIME will be paid for the series in…,433,0,Benioff
Tue Apr 13 17:54:21 +0000 2021,RT @michael_saylor: The marketplace telling you that it's @TIME for #Bitcoin.,527,0,Benioff
Tue Apr 13 07:55:33 +0000 2021,"RT @gemziebeth: I’m sure companies do this for their employees, but to get such a comforting gift from a company I don’t even work for, fro…",14,0,Benioff
Tue Apr 13 07:54:21 +0000 2021,RT @verge: Salesforce to reopen San Francisco headquarters in May https://t.co/hKaso0vy08 https://t.co/aBCvd8SHXW,23,0,Benioff
Tue Apr 13 07:54:09 +0000 2021,"RT @salesforce: Join us on April 21 for #SuccessAnywhere, an original series broadcast live from surprise locations around the world. Learn…",1815,0,Benioff
Tue Apr 13 07:53:59 +0000 2021,"RT @Bob_Wachter: Per @sfchronicle, @salesforce will open SF offices to workers, but only vaccinated ones. https://t.co/FjeuInKe9M
I knew th…",51,0,Benioff
Tue Apr 13 07:53:21 +0000 2021,"RT @SalesforceNews: .@salesforce announces its first U.S. office reopening will be Salesforce Tower San Francisco in May, along with Palo A…",17,0,Benioff
Tue Apr 13 07:53:07 +0000 2021,RT @hyder_brent: I'm thrilled to announce @Salesforce's global return to the office. Thank you @rolandlisf for sharing our detailed strateg…,23,0,Benioff
Tue Apr 13 07:52:52 +0000 2021,RT @techforecastis: Starting out on a new adventure today as a Salesforce Technical Architect at UnitedHealth Group,4,0,Benioff
Tue Apr 13 07:52:10 +0000 2021,"RT @sfchronicle: BREAKING: Salesforce, the city's largest private employer, will reopen its San Francisco headquarters in mid-May, starting…",82,0,Benioff
Tue Apr 13 07:51:52 +0000 2021,"RT @FortuneMagazine: Our 2021 list of the 100 Best Companies to Work For is out!

1. @Cisco 
2. @salesforce 
3. @HiltonHotels 
4. @Wegmans…",182,0,Benioff
Tue Apr 13 06:57:19 +0000 2021,RT @APompliano: Nice work @Sonnenshein and @KeithGrossman!,13,0,Benioff
Tue Apr 13 06:56:55 +0000 2021,"RT @APompliano: Grayscale has entered into an agreement with @TIME on a new video series about crypto.

The catch?

TIME will be paid in bi…",684,0,Benioff
Tue Apr 13 06:53:59 +0000 2021,RT @blockbain: @Sonnenshein @Grayscale @TIME @KeithGrossman Time @TIME Magazine 14/DEC/1970 THE BATTLE OF THE BUCK (WORTH 73¢) today valued…,3,0,Benioff
Tue Apr 13 06:53:38 +0000 2021,"RT @Sonnenshein: Thrilled @Grayscale is partnering w/ @TIME on a new video series coming this summer explaining the #crypto space. 

Equall…",402,0,Benioff
Tue Apr 13 06:41:17 +0000 2021,"RT @theoutlander: I'm hiring Software Engineers @Tableau experienced in the #Javascript #NodeJS ecosystem. 

Apply @ https://t.co/NiaKWpvEj…",15,0,Benioff
Tue Apr 13 06:39:06 +0000 2021,"RT @Benioff: Salesforce #2 2021 Best Place To Work In The World.  Join us.
@salesforcejobs 
https://t.co/kBkhWTCBbQ",49,0,Benioff
Tue Apr 13 04:44:30 +0000 2021,"Salesforce #2 2021 Best Place To Work In The World.  Join us.
@salesforcejobs 
https://t.co/kBkhWTCBbQ",49,405,Benioff
Tue Apr 13 03:39:06 +0000 2021,"RT @TIME: We want to hear from you.

TIME is looking for educators and other employees in K-12 schools in the U.S. whose work made students…",39,0,Benioff
Tue Apr 13 03:37:53 +0000 2021,RT @UCSBenioffOcean: #Norway announced its plans for #DeepSeaMining  earlier this year and is now facing vehement opposition from six major…,6,0,Benioff
Tue Apr 13 03:37:31 +0000 2021,"RT @1t_org: Join our session on “Becoming a Restoration Ecopreneur” at the @IUCN Global Youth Summit! We’ll hear from @tentree’s @demsley,…",3,0,Benioff
Tue Apr 13 03:36:54 +0000 2021,RT @1t_org: We’re delighted to celebrate @JonasImpact $1M pledge to fund the growth of 1 million trees and support conservation efforts. Th…,4,0,Benioff
Tue Apr 13 03:36:40 +0000 2021,"RT @SachaBaronCohen: Remembering the courage and wisdom of Abbie Hoffman, who the world lost 32 years ago today.

""Democracy is not somethi…",1546,0,Benioff
Tue Apr 13 03:36:01 +0000 2021,"RT @amy_e_weaver: Hi there, #SalesforceTower! Excited to see you again soon. ⁦@salesforce⁩ https://t.co/bcSK8asyc6",10,0,Benioff
Mon Apr 12 10:01:22 +0000 2021,RT @MKushel: Volunteer opportunity!  @ucsfbhhi is working w community partners to provide vaccines to ppl who are homeless &amp; others at ⬆️ri…,35,0,Benioff
Mon Apr 12 09:50:22 +0000 2021,"RT @Benioff: The universe is a learning machine. “We ask whether there might be a mechanism woven into the fabric of the natural world, by…",11,0,Benioff
Mon Apr 12 09:46:47 +0000 2021,"RT @carolecadwalla: 2 hugely important stories this morning by @juliacarriew. Sophie Zhang, an ex-employee left FB saying it has ‘blood on…",1066,0,Benioff
Mon Apr 12 09:45:49 +0000 2021,RT @atbwebb: The big takeaway from Sophie Zhang's account of Facebook's not tackling fake Pages is again the failure to allocate enough res…,2,0,Benioff
Mon Apr 12 09:42:40 +0000 2021,RT @Benioff: Wow UK! Erradicating Covid at scale! 22/M! ❤️🇬🇧 https://t.co/QZ6DZgiSGZ,75,0,Benioff
Mon Apr 12 08:28:27 +0000 2021,Wow UK! Erradicating Covid at scale! 22/M! ❤️🇬🇧 https://t.co/QZ6DZgiSGZ,75,504,Benioff
Mon Apr 12 08:17:35 +0000 2021,"RT @DrEricDing: My god India 🇮🇳... and it’s not just more testing, because positivity had quintupled (5x) in recent month. India could be t…",3369,0,Benioff
Mon Apr 12 08:10:57 +0000 2021,RT @DanRather: I guess big business also likes operating in a functional democracy. https://t.co/PYO23UkAt9,252,0,Benioff
Mon Apr 12 07:53:36 +0000 2021,"The universe is a learning machine. “We ask whether there might be a mechanism woven into the fabric of the natural world, by means of which the universe could learn its laws.”  👍 https://t.co/z0vjxDoN9G https://t.co/0TxaXhyh1D https://t.co/pyLmNS6tO3",11,48,Benioff
Mon Apr 12 07:50:43 +0000 2021,"RT @DaveWecker: If qubits aren't ""enough"" for you. Here's a little paper (79 pages) on the origins of the laws of physics called ""The Autod…",3,0,Benioff
Mon Apr 12 07:24:33 +0000 2021,RT @vtchakarova: Physicists published a paper on the Autodidact Universe. It’s astonishing that scientists in 21st Century struggle to comp…,13,0,Benioff
Mon Apr 12 07:09:54 +0000 2021,"RT @1t_org: Technological solutions such as artificial intelligence, satellites, drones and data are helping us hit our #TrillionTrees goal…",9,0,Benioff
Mon Apr 12 01:09:10 +0000 2021,RT @TheoShantonas: Barber cuts his own hair in solidarity with cancer patient 💪 https://t.co/Ht0tl6qTsf,727,0,Benioff
Mon Apr 12 01:08:19 +0000 2021,"RT @TIME: At least 43,000 kids in the U.S. have lost a parent to COVID-19, study finds https://t.co/mfIZPCcGyC",294,0,Benioff
Sun Apr 11 22:52:11 +0000 2021,RT @Benioff: When did morality become a partisan issue? CEOs have an obligation to do the right thing with their immense power as leaders t…,227,0,Benioff
Sun Apr 11 22:51:46 +0000 2021,RT @sampjacobs: From @Forbes on @Time Studios new Kanye West documentary for @Netflix: “$30m...would certainly make it one of—if not the—hi…,8,0,Benioff
Sun Apr 11 22:51:22 +0000 2021,RT @dvubroady: Just finished Trailblazer by @Benioff and very inspired to figure out how do we tie more giving back to our communities thro…,7,0,Benioff
Sun Apr 11 21:19:18 +0000 2021,When did morality become a partisan issue? CEOs have an obligation to do the right thing with their immense power as leaders to improve the state of the world. It is indifference that is the core of sin. Business is the greatest platform for change. ❤️ https://t.co/lrjbYfhCcn,227,1210,Benioff
Sun Apr 11 08:35:24 +0000 2021,"RT @seaspiracy: The shark fin trade isn't just a death sentence for sharks, it can be a death sentence for dolphins too.

In Peru, more tha…",647,0,Benioff
Sun Apr 11 08:35:05 +0000 2021,"RT @TIME: Jordan E. Taylor: The U.S. has had ""vaccine passports"" before—and they worked https://t.co/9zXFsUkJ2j",58,0,Benioff
Sun Apr 11 08:34:56 +0000 2021,"RT @TIME: Why the stories of Jewish women who fought the Nazis remained hidden for so long
https://t.co/9iegf4Y7SG",93,0,Benioff
Sun Apr 11 08:03:10 +0000 2021,RT @TIME: Electric cars can sound like anything. That's a huge opportunity to craft the soundscape of the future https://t.co/SYDWLA8EL5 ht…,44,0,Benioff
Sun Apr 11 05:31:50 +0000 2021,"RT @Benioff: In two papers published in the New England Journal of Medicine (NEJM), researchers in Europe provide the most detailed explana…",20,0,Benioff
Sun Apr 11 05:31:17 +0000 2021,RT @ValaAfshar: Studies show that creating a culture of psychological safety - one in which people trust one another and don’t fear speakin…,41,0,Benioff
Sun Apr 11 05:30:22 +0000 2021,"RT @gauravkheterpal: How It Started?
How It’s going?

Pic 1 -The @salesforce journey by @Benioff in the last 21 years!
Pic 2 - My #Salesfor…",17,0,Benioff
Sun Apr 11 05:29:16 +0000 2021,"RT @YoungHeike: Closing my @salesforce laptop for the last time before I have a baby.

After 8 years working on our content strategy, I’m e…",6,0,Benioff
Sun Apr 11 05:23:34 +0000 2021,RT @keithboykin: If police officers are willing to assault a uniformed Army lieutenant like Caron Nazario while they’re being recorded on c…,11786,0,Benioff
Sun Apr 11 05:20:34 +0000 2021,"RT @JulianCastro: Here is the full video. How many incidents have there been like this just in the last year?

We need to pass the George F…",7169,0,Benioff
Sun Apr 11 05:20:29 +0000 2021,"RT @JulianCastro: Army Lt. Nazario was driving his new car home. He was pulled over, pepper sprayed, and arrested without explanation.

Thi…",39606,0,Benioff
Sun Apr 11 04:42:51 +0000 2021,"RT @beeple: #Bitcoin is a swarm of cyber hornets serving the goddess of wisdom, feeding on the fire of truth, exponentially growing ever sm…",1168,0,Benioff
Sun Apr 11 04:42:23 +0000 2021,RT @TIME: A new study shows that people who recovered from COVID-19 generated the same level of antibodies after one dose of the Pfizer-Bio…,161,0,Benioff
Sun Apr 11 04:42:06 +0000 2021,"RT @Benioff: “Well-known music producing duo Clarence Simmons &amp; Chike Ozah, known as Coodie &amp; Chike, is helming the project with @TIME Stud…",10,0,Benioff
Sun Apr 11 02:55:04 +0000 2021,"“Well-known music producing duo Clarence Simmons &amp; Chike Ozah, known as Coodie &amp; Chike, is helming the project with @TIME Studios. The pair produced the third version of the Jesus Walks music video as well as Through the Wire.” https://t.co/uI0s7R9GFc",10,54,Benioff
Sun Apr 11 02:35:07 +0000 2021,"RT @TIME: How Google’s big Supreme Court victory could change software forever
https://t.co/HElVFmQdDR",48,0,Benioff
Sun Apr 11 01:32:59 +0000 2021,RT @TIME: Olivia Liang was wary of one-dimensional Asian characters whose martial arts skills were their only defining trait. But her role…,30,0,Benioff
Sun Apr 11 01:16:49 +0000 2021,"In two papers published in the New England Journal of Medicine (NEJM), researchers in Europe provide the most detailed explanation yet for what is behind the clotting side effects reported among people getting vaccinated with the AstraZeneca COVID-19 shot. https://t.co/5nG5dhPryH",20,59,Benioff
Sun Apr 11 01:12:02 +0000 2021,"RT @TIME: In two papers published in the New England Journal of Medicine, researchers in Europe provide the most detailed explanation yet f…",64,0,Benioff
Sun Apr 11 01:11:46 +0000 2021,"RT @PaulinaCachero: ICYMI: I talked to the real Black cowboys of Philadelphia who inspired Idris Elba's new movie ""Concrete Cowboy"" for @TI…",24,0,Benioff
Sun Apr 11 01:11:36 +0000 2021,"RT @TIME: At least 43,000 kids in the U.S. have lost a parent to COVID-19, study finds https://t.co/mLFBTsPFYX",158,0,Benioff
Sun Apr 11 01:11:17 +0000 2021,"RT @TIME: Prince Philip, Duke of Edinburgh, died on Friday at age 99. He had been married to Queen Elizabeth II for more than 70 years http…",2646,0,Benioff
Sun Apr 11 01:06:31 +0000 2021,RT @TIME: Electric cars can sound like anything. That's a huge opportunity to craft the soundscape of the future https://t.co/vzN5sDBKbi ht…,41,0,Benioff
Sun Apr 11 01:05:44 +0000 2021,@SuzanneAldrich Ok dm me with details,0,10,Benioff
Sat Apr 10 22:35:55 +0000 2021,RT @LondonBreed: This week we topped off new housing and broke ground on new open space at the 5M project in SoMa. This is just one example…,24,0,Benioff
Sat Apr 10 22:33:36 +0000 2021,"RT @Benioff: Creative Control will produce the untitled “Kanye West” docuseries with @TIME Studios, the Emmy-winning film &amp; TV arm of @TIME…",13,0,Benioff
Sat Apr 10 22:32:48 +0000 2021,"RT @TheSiteSupply: A multi-part documentary of Kanye West is coming to Netflix in 2021. 

Netflix is said to have acquired these never-befo…",91,0,Benioff
Sat Apr 10 08:56:09 +0000 2021,"RT @TIME: Prince Philip, Duke of Edinburgh, died on Friday at age 99. He had been married to Queen Elizabeth II for more than 70 years http…",350,0,Benioff
Fri Apr 09 08:40:30 +0000 2021,This Tweet from @Benioff is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,8,0,Benioff
Fri Apr 09 08:40:07 +0000 2021,"RT @Benioff: Amazing xupermask. Congrats!
@iamwill @honeywell ❤️😷 https://t.co/riNblShApd",17,0,Benioff
Fri Apr 09 08:39:34 +0000 2021,"RT @Benioff: “I found—and immediately pressed—an all-too-tempting button to engage “unbridled mode.” Next time I hit the accelerator, the c…",12,0,Benioff
Fri Apr 09 08:39:01 +0000 2021,RT @neuralink: Monkey MindPong https://t.co/7zstTZ1X1w https://t.co/GYrYNsJ68u,12151,0,Benioff
Fri Apr 09 06:50:15 +0000 2021,"RT @Benioff: Early in the 1990s, @Time published a lurid cover — the sun setting into a blood-red sea — fronting a special edition devoted…",7,0,Benioff
Fri Apr 09 03:51:52 +0000 2021,"Early in the 1990s, @Time published a lurid cover — the sun setting into a blood-red sea — fronting a special edition devoted to the decline &amp; fall of the great Golden State. “California,” the sorrowful headline read. “The endangered dream.” https://t.co/TAX9DdeFhS",7,80,Benioff
Fri Apr 09 03:49:04 +0000 2021,"RT @markzbarabak: NEW: There's a long history of (prematurely) writing California's obituary. The latest peg is the so-called ""exodus"" -- a…",96,0,Benioff
Fri Apr 09 03:45:49 +0000 2021,This Tweet from @Benioff has been withheld in response to a report from the copyright holder. Learn more.,8,54,Benioff
Thu Apr 08 21:29:17 +0000 2021,RT @gloriecoeur: digital art                 vs       traditional art https://t.co/TJ4fnoaUkz,202,0,Benioff
Thu Apr 08 21:28:51 +0000 2021,RT @samanthacavet: I really love photographing the moon https://t.co/EN5SKPM2vS,8599,0,Benioff
Thu Apr 08 21:27:28 +0000 2021,"“I found—and immediately pressed—an all-too-tempting button to engage “unbridled mode.” Next time I hit the accelerator, the car took off, emitting the throaty, electric roar of a cyberpunk spaceship. Now that was more like it.” https://t.co/Hq9wgYtRuJ",12,63,Benioff
Thu Apr 08 21:03:46 +0000 2021,"RT @iamwill: We sold out of our first drop in 9min...thank you to everyone who signed up early, supported and bought the @xupermask...",38,0,Benioff
Thu Apr 08 20:54:53 +0000 2021,RT @MercedesAMG: Here's some #BTS of our first episode of #AMGUncovered. @iamwill invited us to his home and showed us some of his refined…,41,0,Benioff
Thu Apr 08 20:54:33 +0000 2021,RT @iamwill: The FUTURE is NOW!!!,59,0,Benioff
Thu Apr 08 20:54:23 +0000 2021,"RT @xupermask: The Future is Here ➖ @iamwill Presents: #XUPERMASK. The high performance tech wear designed with @ironheadstudio 

Click the…",68,0,Benioff
Thu Apr 08 20:54:00 +0000 2021,"RT @xupermask: Behind the scenes with @iamwill and @ironheadstudios who designed the Black Panther and Batman suits, show off their new cre…",28,0,Benioff
Thu Apr 08 20:49:30 +0000 2021,"Amazing xupermask. Congrats!
@iamwill @honeywell ❤️😷 https://t.co/riNblShApd",17,145,Benioff
Thu Apr 08 17:09:24 +0000 2021,"RT @salesforce: We're 🔴 LIVE on #LeadingThroughChange with a conversation about the impact of storytelling, the art of conversation, and a…",72,0,Benioff
Thu Apr 08 17:08:22 +0000 2021,@naina_bajekal @sampjacobs @ForbesUnder30 @TIME Congrats Naina!,0,3,Benioff
Thu Apr 08 17:07:11 +0000 2021,"RT @naina_bajekal: Thank you @ForbesUnder30, pretty surreal to be featured on a list like this, rather than editing it. Super grateful to m…",14,0,Benioff
Thu Apr 08 16:39:24 +0000 2021,"RT @wef: An eco-development of 42,000 homes. 

🔎 Learn more about how Singapore is going green: https://t.co/1RGFJmdMZC https://t.co/Ly2Bs9…",193,0,Benioff
Thu Apr 08 16:38:38 +0000 2021,"RT @SfdcKiran: At @salesforce “People come first” and you can Work from Anywhere!!
@jerrysfdc @mittuvikas 
 in the Himalayas for a ""workati…",14,0,Benioff
Thu Apr 08 09:16:14 +0000 2021,"RT @Benioff: CEOs leadership must include the voices of their employees —they are a key stakeholders in a company’s success.
https://t.co/K…",7,0,Benioff
Thu Apr 08 09:15:59 +0000 2021,RT @Benioff: All companies have the ability to become net zero companies. All countries have the ability to become net zero countries. @RBl…,6,0,Benioff
Wed Apr 07 20:26:18 +0000 2021,All companies have the ability to become net zero companies. All countries have the ability to become net zero countries. @RBlumenstein and I discuss why climate change is the number one issue the world faces today.  And how we can directly address it. https://t.co/efOiq0e3v2,6,27,Benioff
Wed Apr 07 20:23:42 +0000 2021,"Fabulous discussion between two amazing CEOs!  Powerful leadership ideas from  @GinniRometty @mtbarra.

https://t.co/b0yGYezEmF",3,22,Benioff
Wed Apr 07 20:16:05 +0000 2021,"RT @wef: Will Marshall, CEO of @PlanetLabs, says when we hurt the ocean, we hurt ourselves. The tools exist now to make better ocean protec…",18,0,Benioff
Wed Apr 07 20:15:45 +0000 2021,RT @wef: .@Will4Planet's company @planetlabs has 200 satellites monitoring the ocean. Deciding what data should be shared is crucial and pr…,5,0,Benioff
Wed Apr 07 20:15:24 +0000 2021,"RT @wef: Harnessing Data for a Healthy Ocean with @bjorntoremarkus, Michael Connor, Maria Ines Gameiro, @MattsJohansen, @Will4Planet, @dwau…",14,0,Benioff
Wed Apr 07 20:09:50 +0000 2021,"CEOs leadership must include the voices of their employees —they are a key stakeholders in a company’s success.
https://t.co/K9yczUAfNe",7,48,Benioff
Wed Apr 07 07:12:03 +0000 2021,RT @tableaupublic: Singapore is a relatively young country that has rapidly grown since its independence from Malaysia 56 years ago. Check…,16,0,Benioff
Wed Apr 07 06:29:00 +0000 2021,"RT @salesforce: A better state of the world is possible. 

Tune into #GTGS21 to learn how @benioff thinks we can make it happen—and at the…",17,0,Benioff
